task,stage,network,train_size,total_epochs,seed,structures,atoms,mae_atom,rmse_atom,neutrality_abs_mean,raw_neutrality_abs_mean,mean_abs_charge_correction,element_mae_Cl,element_rmse_Cl,element_mae_Na,element_rmse_Na,mode,run_id
temperature,temperature_ood_0600K,medium,5,300,0,320,69120,0.014728183841716215,0.021534478700900254,8.779955928961414e-15,0.21969989966601133,0.0010171291651204228,0.013909479901228108,0.020765328209400025,0.015546887782204317,0.022277088907551385,ic,temperature_low_train__detaqscf__medium__n005_te0300_r3_seed0
temperature,temperature_ood_0650K,medium,5,300,0,320,69120,0.01778062203815507,0.025964269297655173,8.595554823465079e-15,0.2895120176952332,0.0013403334152557096,0.01716752694374358,0.02516881173119538,0.018393717132566562,0.026736070697878544,ic,temperature_low_train__detaqscf__medium__n005_te0300_r3_seed0
temperature,temperature_ood_0700K,medium,5,300,0,320,69120,0.02158147482850125,0.03170897560837827,8.218599412135319e-15,0.3402582223992795,0.0015752695481448123,0.021079821154840583,0.03136878760020071,0.022083128502161917,0.0320455524645613,ic,temperature_low_train__detaqscf__medium__n005_te0300_r3_seed0
temperature,temperature_ood_0600K,medium,5,300,1,320,69120,0.009257868292177129,0.014862541388310524,8.717852828521444e-15,0.18747008722275496,0.0008679170704757174,0.008572870210065111,0.014172279903760346,0.009942866374289141,0.015522137590163196,ic,temperature_low_train__detaqscf__medium__n005_te0300_r3_seed1
temperature,temperature_ood_0650K,medium,5,300,1,320,69120,0.011268771317718322,0.018369475813722353,9.384854005034526e-15,0.23793094810098409,0.0011015321671341857,0.010433226676962169,0.017174333883049946,0.012104315958474474,0.01949147349523333,ic,temperature_low_train__detaqscf__medium__n005_te0300_r3_seed1
temperature,temperature_ood_0700K,medium,5,300,1,320,69120,0.013864135548093097,0.022989797571393134,8.924284922162684e-15,0.29563635736703875,0.0013686868396622163,0.012893674541450014,0.021854522188190468,0.014834596554736179,0.02407158999055023,ic,temperature_low_train__detaqscf__medium__n005_te0300_r3_seed1
temperature,temperature_ood_0600K,medium,5,300,2,320,69120,0.009678607990791824,0.014663329854660031,9.07052211118753e-15,0.28522181902080773,0.0013204713843555913,0.01159773954013535,0.01725823167898053,0.007759476441448294,0.011496952820976573,ic,temperature_low_train__detaqscf__medium__n005_te0300_r3_seed2
temperature,temperature_ood_0650K,medium,5,300,2,320,69120,0.011888068674544392,0.017863933227491552,9.35918009759007e-15,0.44272868866100906,0.002049669854912079,0.014031077703946192,0.020913108962199993,0.009745059645142592,0.014173288053507696,ic,temperature_low_train__detaqscf__medium__n005_te0300_r3_seed2
temperature,temperature_ood_0700K,medium,5,300,2,320,69120,0.014694864188622111,0.022436269290460702,8.064382495120981e-15,0.6685581815429031,0.0030951767664023295,0.017012935490799373,0.02649331934062434,0.012376792886444853,0.017460709884304256,ic,temperature_low_train__detaqscf__medium__n005_te0300_r3_seed2
temperature,temperature_ood_0600K,medium,5,600,0,320,69120,0.006480353074513992,0.010487890224092482,9.060113770331668e-15,0.12175406459718943,0.0005636762249869881,0.006130531422068226,0.01043825295792216,0.006830174726959757,0.010537293670182047,ic,temperature_low_train__detaqscf__medium__n005_te0600_r3_seed0
temperature,temperature_ood_0650K,medium,5,600,0,320,69120,0.007814267723676903,0.013145348389437162,9.818881818723923e-15,0.1580493661109358,0.0007317100282913695,0.007497849348644741,0.012833339103446952,0.008130686098709063,0.01345012178440388,ic,temperature_low_train__detaqscf__medium__n005_te0600_r3_seed0
temperature,temperature_ood_0700K,medium,5,600,0,320,69120,0.009633016681582326,0.017140220944166847,9.177034132612505e-15,0.22625690401764587,0.0010474856667483604,0.009448369647852242,0.017433816254100787,0.00981766371531241,0.01684150821179513,ic,temperature_low_train__detaqscf__medium__n005_te0600_r3_seed0
temperature,temperature_ood_0600K,medium,5,600,1,320,69120,0.0065815655375586184,0.010710656625296366,8.859232791813554e-15,0.19171068165451288,0.0008875494521042264,0.005887399357575885,0.009927974205293968,0.0072757317175413515,0.011439915160045005,ic,temperature_low_train__detaqscf__medium__n005_te0600_r3_seed1
temperature,temperature_ood_0650K,medium,5,600,1,320,69120,0.00803777292673492,0.0134693648906486,9.224739028201867e-15,0.2584463406354189,0.0011965108362750874,0.007170096981738068,0.01222908404099133,0.008905448871731772,0.014604693924668382,ic,temperature_low_train__detaqscf__medium__n005_te0600_r3_seed1
temperature,temperature_ood_0700K,medium,5,600,1,320,69120,0.009930651791201967,0.01744999490987024,8.792445937988447e-15,0.3135737534496002,0.0014517303400444453,0.008953367507862743,0.01654227148586601,0.010907936074541191,0.018312779657848204,ic,temperature_low_train__detaqscf__medium__n005_te0600_r3_seed1
temperature,temperature_ood_0600K,medium,5,600,2,320,69120,0.007064985263941296,0.011245812372651634,8.842926391139372e-15,0.20468085771426558,0.0009475965634919703,0.008493052977434292,0.01321648450002396,0.005636917550448298,0.008846532049475407,ic,temperature_low_train__detaqscf__medium__n005_te0600_r3_seed2
temperature,temperature_ood_0650K,medium,5,600,2,320,69120,0.008619984039317866,0.013864039009035429,9.613837503863465e-15,0.34540001982823015,0.0015990741658714358,0.010361132716010446,0.016332920534125155,0.006878835362625285,0.010847066982095439,ic,temperature_low_train__detaqscf__medium__n005_te0600_r3_seed2
temperature,temperature_ood_0700K,medium,5,600,2,320,69120,0.010706766939704475,0.0181205499592247,9.000786227453262e-15,0.5563024843810126,0.00257547446472691,0.012811192043663152,0.02187506348794589,0.008602341835745798,0.013348792419086201,ic,temperature_low_train__detaqscf__medium__n005_te0600_r3_seed2
temperature,temperature_ood_0600K,medium,10,300,0,320,69120,0.013356688180258078,0.019716032879433302,8.7660781411536e-15,0.28117611091583966,0.0013017412542399986,0.011883820644666062,0.018105112821645102,0.014829555715850094,0.021204923832008737,ic,temperature_low_train__detaqscf__medium__n010_te0300_r3_seed0
temperature,temperature_ood_0650K,medium,10,300,0,320,69120,0.016099906147804828,0.02383282851689925,8.56779924784945e-15,0.3904289704980329,0.0018075415300834855,0.01477954704577762,0.022110148083343554,0.017420265249832038,0.02543911912713314,ic,temperature_low_train__detaqscf__medium__n010_te0300_r3_seed0
temperature,temperature_ood_0700K,medium,10,300,0,320,69120,0.019536959778585997,0.02922330138784853,8.546635621442534e-15,0.4685010702814907,0.0021689864364883827,0.018294663321981697,0.027896310116785488,0.02077925623519029,0.03049259860815722,ic,temperature_low_train__detaqscf__medium__n010_te0300_r3_seed0
temperature,temperature_ood_0600K,medium,10,300,1,320,69120,0.00801869146210069,0.012832513289300896,9.626327512890498e-15,0.2527181320823729,0.0011699913522332077,0.007184658782527588,0.011776669954048987,0.008852724141673799,0.013807854266089575,ic,temperature_low_train__detaqscf__medium__n010_te0300_r3_seed1
temperature,temperature_ood_0650K,medium,10,300,1,320,69120,0.009734997833776833,0.015996567693674513,9.01587832169426e-15,0.3256530344020575,0.0015076529370465627,0.00870914527333475,0.014343334287510863,0.01076085039421891,0.017494259557733143,ic,temperature_low_train__detaqscf__medium__n010_te0300_r3_seed1
temperature,temperature_ood_0700K,medium,10,300,1,320,69120,0.011947946980586528,0.02022423863552502,8.39363301086138e-15,0.3937302192556672,0.0018228250891466073,0.01075532342811716,0.018583146292471153,0.01314057053305589,0.02174181065702536,ic,temperature_low_train__detaqscf__medium__n010_te0300_r3_seed1
temperature,temperature_ood_0600K,medium,10,300,2,320,69120,0.007910933398657774,0.012223321985031059,9.233239173234154e-15,0.1571652098558843,0.0007276167122957606,0.009736041015003513,0.014656488699570444,0.006085825782312036,0.009165508152789518,ic,temperature_low_train__detaqscf__medium__n010_te0300_r3_seed2
temperature,temperature_ood_0650K,medium,10,300,2,320,69120,0.009572461389889238,0.014924282774134462,8.64343319140204e-15,0.23216874934732915,0.0010748553210524498,0.011721236128037455,0.017840545570610985,0.00742368665174102,0.011277560302991336,ic,temperature_low_train__detaqscf__medium__n010_te0300_r3_seed2
temperature,temperature_ood_0700K,medium,10,300,2,320,69120,0.01173400187494654,0.018943017827960092,8.56190118803113e-15,0.38342074053362013,0.0017750960209889821,0.014180613386443788,0.02287808656971069,0.009287390363449298,0.013938041604531513,ic,temperature_low_train__detaqscf__medium__n010_te0300_r3_seed2
temperature,temperature_ood_0600K,medium,10,600,0,320,69120,0.005636980916757171,0.008927754587360212,9.053868765818151e-15,0.11173104327172041,0.000517273348480187,0.005249055953073892,0.00865732198402502,0.00602490588044045,0.009190232859355616,ic,temperature_low_train__detaqscf__medium__n010_te0600_r3_seed0
temperature,temperature_ood_0650K,medium,10,600,0,320,69120,0.00678049686251608,0.011346950488123099,9.197850814324226e-15,0.14701637150719762,0.0006806313495703593,0.006339886160182545,0.010683513526645984,0.007221107564849614,0.011973684039835288,ic,temperature_low_train__detaqscf__medium__n010_te0600_r3_seed0
temperature,temperature_ood_0700K,medium,10,600,0,320,69120,0.008384708483106865,0.01511804886653884,8.531716999549132e-15,0.20590595621615648,0.0009532683158155393,0.00796136999485132,0.014994297971193135,0.008808046971362412,0.015240794973136603,ic,temperature_low_train__detaqscf__medium__n010_te0600_r3_seed0
temperature,temperature_ood_0600K,medium,10,600,1,320,69120,0.006098770664415427,0.009808465068353676,8.743006318923108e-15,0.2000175199471414,0.0009260070367923213,0.005415080039034085,0.008801872057286383,0.006782461289796768,0.010720961816991503,ic,temperature_low_train__detaqscf__medium__n010_te0600_r3_seed1
temperature,temperature_ood_0650K,medium,10,600,1,320,69120,0.007468349675496847,0.01240952846465359,8.883345448129631e-15,0.2773020653985441,0.001283805858326593,0.006538199810250516,0.010852052195011704,0.008398499540743176,0.01379223537309442,ic,temperature_low_train__detaqscf__medium__n010_te0600_r3_seed1
temperature,temperature_ood_0700K,medium,10,600,1,320,69120,0.009246971242685071,0.01620894076346801,9.393354150066812e-15,0.3401214307290502,0.0015746362533752324,0.008122876933435101,0.014914339241087095,0.010371065551935042,0.017407527289911094,ic,temperature_low_train__detaqscf__medium__n010_te0600_r3_seed1
temperature,temperature_ood_0600K,medium,10,600,2,320,69120,0.006280733759952384,0.010004266422900091,9.294301439588537e-15,0.159168341755867,0.0007368904710919769,0.007753167773728848,0.01207807186345997,0.004808299746175919,0.007368234074853278,ic,temperature_low_train__detaqscf__medium__n010_te0600_r3_seed2
temperature,temperature_ood_0650K,medium,10,600,2,320,69120,0.007583321906235456,0.012386319312507653,9.166972736451839e-15,0.2616313838399947,0.0012112564066666417,0.009392364055048598,0.01497446085263097,0.005774279757422319,0.009088857705774842,ic,temperature_low_train__detaqscf__medium__n010_te0600_r3_seed2
temperature,temperature_ood_0700K,medium,10,600,2,320,69120,0.009359238985290338,0.01633067438924006,8.668413209456105e-15,0.4335591250564903,0.0020072181715578255,0.011588606086833623,0.02014454112392837,0.007129871883747053,0.011295101368341982,ic,temperature_low_train__detaqscf__medium__n010_te0600_r3_seed2
temperature,temperature_ood_0600K,medium,20,300,0,320,69120,0.008327996720380561,0.012848037377943117,9.31876104059981e-15,0.1351944482885301,0.0006259002235580099,0.007601086571018963,0.012224217223139851,0.009054906869742162,0.013442940236850644,ic,temperature_low_train__detaqscf__medium__n020_te0300_r3_seed0
temperature,temperature_ood_0650K,medium,20,300,0,320,69120,0.009857157532971119,0.0156940733770145,8.833558884369097e-15,0.17112312773242594,0.0007922367024649347,0.009117064063396721,0.014813132368619992,0.01059725100254552,0.01652812717025052,ic,temperature_low_train__detaqscf__medium__n020_te0300_r3_seed0
temperature,temperature_ood_0700K,medium,20,300,0,320,69120,0.01191105982288419,0.019872213169744402,9.275739898395586e-15,0.22225908681284637,0.0010289772537631775,0.011212831033200593,0.019538417952832003,0.012609288612567783,0.02020049346991251,ic,temperature_low_train__detaqscf__medium__n020_te0300_r3_seed0
temperature,temperature_ood_0600K,medium,20,300,1,320,69120,0.005716735825447376,0.009407202361846603,9.191952754505906e-15,0.1416128513403237,0.0006556150525014985,0.005256771720012916,0.00865264384737545,0.006176699930881834,0.010105576035236208,ic,temperature_low_train__detaqscf__medium__n020_te0300_r3_seed1
temperature,temperature_ood_0650K,medium,20,300,1,320,69120,0.007085544052303849,0.012044664374017484,8.778221205485437e-15,0.20444026198238135,0.0009464826943628768,0.006379830970504579,0.010698480525763073,0.0077912571341031195,0.013254825317797295,ic,temperature_low_train__detaqscf__medium__n020_te0300_r3_seed1
temperature,temperature_ood_0700K,medium,20,300,1,320,69120,0.008851083203839918,0.015811052737107683,8.464409728681232e-15,0.2491367990616709,0.0011534111067669948,0.007982600408512652,0.014647292805771994,0.009719565999167184,0.016894839175712224,ic,temperature_low_train__detaqscf__medium__n020_te0300_r3_seed1
temperature,temperature_ood_0600K,medium,20,300,2,320,69120,0.006366459152982085,0.009855470421645585,9.367506770274758e-15,0.21868367930874227,0.0010124244412441773,0.0078095694812157146,0.011715113374772398,0.0049233488247484546,0.007550941204915507,ic,temperature_low_train__detaqscf__medium__n020_te0300_r3_seed2
temperature,temperature_ood_0650K,medium,20,300,2,320,69120,0.007523097079864444,0.012077004668116093,8.443246102274315e-15,0.36727779591456056,0.001700360166271114,0.009283237849703614,0.014380823240715867,0.005762956310025274,0.00921411994857253,ic,temperature_low_train__detaqscf__medium__n020_te0300_r3_seed2
temperature,temperature_ood_0700K,medium,20,300,2,320,69120,0.009234299063286919,0.01610205176778528,8.897396708285044e-15,0.583313045790419,0.0027005233601408284,0.011434797223981386,0.01971576478089056,0.007033800902592455,0.01139476903537187,ic,temperature_low_train__detaqscf__medium__n020_te0300_r3_seed2
temperature,temperature_ood_0600K,medium,20,600,0,320,69120,0.004608495050099224,0.0074291124668723965,8.627473735423052e-15,0.1362385773099959,0.0006307341542129439,0.00402114616826896,0.006879972058386237,0.005195843931929488,0.007940365770334664,ic,temperature_low_train__detaqscf__medium__n020_te0600_r3_seed0
temperature,temperature_ood_0650K,medium,20,600,0,320,69120,0.005585268371955195,0.009619334923471098,8.960887587505795e-15,0.1694135345518589,0.000784321919221569,0.004941989904480688,0.008591568334512597,0.006228546839429701,0.010547424438848658,ic,temperature_low_train__detaqscf__medium__n020_te0600_r3_seed0
temperature,temperature_ood_0700K,medium,20,600,0,320,69120,0.006939591754202964,0.012968644490400662,8.875539192487735e-15,0.23184473686851562,0.0010733552632801648,0.006274367051230379,0.012380730424179212,0.007604816457175551,0.01353103817157435,ic,temperature_low_train__detaqscf__medium__n020_te0600_r3_seed0
temperature,temperature_ood_0600K,medium,20,600,1,320,69120,0.0047200425038893806,0.007935900094896909,8.710740462269939e-15,0.1528385345824063,0.000707585808251881,0.0042291913306023105,0.007242579307586352,0.00521089367717645,0.008573334567465075,ic,temperature_low_train__detaqscf__medium__n020_te0600_r3_seed1
temperature,temperature_ood_0650K,medium,20,600,1,320,69120,0.005922253899806754,0.010295753313290407,8.526859773816397e-15,0.20234449170529842,0.0009367800541911962,0.0052548337812262065,0.00920529793667756,0.006589674018387298,0.011281292588762188,ic,temperature_low_train__detaqscf__medium__n020_te0600_r3_seed1
